cc_number,intersects,distance_to_nearest_block,nearest_block
23g08402,TRUE,NA,NA
23g08400,TRUE,NA,NA
23g09092,FALSE,0.9511414818860916,300 s collins ave
23f02953,TRUE,NA,NA
23f02908,TRUE,NA,NA
23f07480,TRUE,NA,NA
23f07070,FALSE,18.628289677651956,300 e 29th st
23g02728,TRUE,NA,NA
23g09287,FALSE,340.2005613424448,2700 tivoly ave
23g07186,TRUE,NA,NA
23g09122,FALSE,67.82803724701849,200 marion st
23g09069,TRUE,NA,NA
23g09072,TRUE,NA,NA
23g09075,TRUE,NA,NA
23g09207,TRUE,NA,NA
23g09216,TRUE,NA,NA
23g09156,TRUE,NA,NA
23g09283,TRUE,NA,NA
23h00037,FALSE,5.585273540357077,0 w cross st
23g11008,FALSE,5.490545154988641,5100 elmer ave
23g08614,TRUE,NA,NA
23g08914,TRUE,NA,NA
23g09370,TRUE,NA,NA
23g09370,TRUE,NA,NA
23g09816,TRUE,NA,NA
23g10251,TRUE,NA,NA
23g06785,TRUE,NA,NA
23g06786,TRUE,NA,NA
23h01464,FALSE,18.47441807480655,0 s carrollton ave
23h01467,TRUE,NA,NA
23h01119,TRUE,NA,NA
23h01881,TRUE,NA,NA
23h01077,FALSE,23.77185425018491,100 parkin st
23g10898,TRUE,NA,NA
23g09180,FALSE,8.917101820311267,900 mckean ave
23g09397,FALSE,21.786869278124367,30 s calvert st
23g09496,FALSE,6.772708066644037,800 appleton st
23g09514,FALSE,0.8716795298587012,2100 tucker lane
23g09515,TRUE,NA,NA
23g09100,TRUE,NA,NA
23h01965,FALSE,51.68192407714022,6600 fairdel ave
23h01569,FALSE,29.14378928192827,30 s paca st
23g10256,TRUE,NA,NA
23g09829,TRUE,NA,NA
23g08865,TRUE,NA,NA
23g08601,TRUE,NA,NA
23g08602,FALSE,8.313608357592026,2100 moyer st
23g09083,FALSE,142.28618729711604,700 lovegrove st
23g06787,TRUE,NA,NA
23g05363,TRUE,NA,NA
23g05136,TRUE,NA,NA
23g05137,TRUE,NA,NA
23g10517,TRUE,NA,NA
23g10518,TRUE,NA,NA
23g10657,TRUE,NA,NA
23g07924,TRUE,NA,NA
23g07927,FALSE,3.918391853496977,800 saint paul st
23g07930,TRUE,NA,NA
23h00596,TRUE,NA,NA
23g07443,TRUE,NA,NA
23h01983,TRUE,NA,NA
23h01985,TRUE,NA,NA
23h02035,TRUE,NA,NA
23h01921,FALSE,75.36443226157526,4300 parkton st
23h02312,TRUE,NA,NA
23h02391,TRUE,NA,NA
23g08694,TRUE,NA,NA
23g08695,TRUE,NA,NA
23g08698,TRUE,NA,NA
23g08866,TRUE,NA,NA
23g10537,TRUE,NA,NA
23g09409,TRUE,NA,NA
23g09150,TRUE,NA,NA
23g06435,TRUE,NA,NA
23g05251,TRUE,NA,NA
23g05165,TRUE,NA,NA
23g05168,TRUE,NA,NA
23g05181,TRUE,NA,NA
23g05182,FALSE,17.550710680371505,2900 stranden road
23g05183,FALSE,4.6726084511775845,3900 10th st
23h02215,TRUE,NA,NA
23h00440,TRUE,NA,NA
23h01333,TRUE,NA,NA
23i01964,TRUE,NA,NA
23i02018,TRUE,NA,NA
23i02223,TRUE,NA,NA
23i02092,TRUE,NA,NA
23i02327,TRUE,NA,NA
23i01773,TRUE,NA,NA
23h01690,TRUE,NA,NA
23h01168,TRUE,NA,NA
23h01351,TRUE,NA,NA
23h01742,TRUE,NA,NA
23h01687,TRUE,NA,NA
23h01746,TRUE,NA,NA
23h01769,TRUE,NA,NA
23h01780,TRUE,NA,NA
23h01188,TRUE,NA,NA
23g09239,TRUE,NA,NA
23g09387,TRUE,NA,NA
23f09238,FALSE,1.4127690878155135,1500 shadyside road
23g06437,TRUE,NA,NA
23g06438,TRUE,NA,NA
23g06454,TRUE,NA,NA
23g06456,TRUE,NA,NA
23g06457,TRUE,NA,NA
23g06240,FALSE,0.9599884471316883,0 e biddle st
23g07097,TRUE,NA,NA
23g05281,FALSE,0.7072082390129879,3000 larue square east
23g06192,TRUE,NA,NA
23g06212,TRUE,NA,NA
23g06355,TRUE,NA,NA
23h00575,TRUE,NA,NA
23h00799,TRUE,NA,NA
23h00583,TRUE,NA,NA
23h00590,TRUE,NA,NA
23h00464,TRUE,NA,NA
23h00466,TRUE,NA,NA
23h01000,TRUE,NA,NA
23h01315,TRUE,NA,NA
23g11059,TRUE,NA,NA
23g11183,TRUE,NA,NA
23h00514,FALSE,3.4144845528767975,2800 saint paul st
23f04251,TRUE,NA,NA
23f04252,TRUE,NA,NA
23f04270,TRUE,NA,NA
23f04279,FALSE,9.763345292085853,1000 homewood ave
23g07092,TRUE,NA,NA
23g05716,FALSE,0.5645038767736938,4100 w northern pkwy
23g06367,FALSE,0,4300 patterson ave
23g04791,TRUE,NA,NA
23g04795,TRUE,NA,NA
23g04828,TRUE,NA,NA
23g04830,TRUE,NA,NA
23g04837,TRUE,NA,NA
23g04837,TRUE,NA,NA
23g10313,TRUE,NA,NA
23g10384,TRUE,NA,NA
23g10507,TRUE,NA,NA
23g10647,TRUE,NA,NA
23g09487,TRUE,NA,NA
23g09767,TRUE,NA,NA
23g09781,TRUE,NA,NA
23g09789,FALSE,11.258441782494927,3300 w forest park ave
23f03835,TRUE,NA,NA
23f03835,TRUE,NA,NA
23g10626,TRUE,NA,NA
23g04850,TRUE,NA,NA
23g04851,TRUE,NA,NA
23g04854,FALSE,104.46247795425688,2500 seabury road
23g04976,TRUE,NA,NA
23g04999,TRUE,NA,NA
23g06807,TRUE,NA,NA
23g10648,TRUE,NA,NA
23g10651,TRUE,NA,NA
23g10651,TRUE,NA,NA
23g08661,TRUE,NA,NA
23g08666,TRUE,NA,NA
23g08980,TRUE,NA,NA
23g08904,FALSE,3.2363086363596145,800 w barre st
23g09562,TRUE,NA,NA
23g09450,TRUE,NA,NA
23g09475,TRUE,NA,NA
23g10020,TRUE,NA,NA
23g08320,FALSE,2.831213719406833,5300 frederick ave
23g08392,TRUE,NA,NA
23g08397,TRUE,NA,NA
23g08592,TRUE,NA,NA
23g10427,TRUE,NA,NA
23g10432,FALSE,4.369467024034928,2200 saint paul st
23g10324,TRUE,NA,NA
23g10340,FALSE,1.171219617835742,5000 erdman ave
23g03120,TRUE,NA,NA
23g03129,TRUE,NA,NA
23g06719,TRUE,NA,NA
23g07098,TRUE,NA,NA
23g07102,TRUE,NA,NA
23g07107,TRUE,NA,NA
23g07113,TRUE,NA,NA
23g07031,TRUE,NA,NA
23g08691,TRUE,NA,NA
23g08709,TRUE,NA,NA
23g08613,FALSE,0,7000 laurelton ave
23g10476,TRUE,NA,NA
23g11112,FALSE,1.6683686480938746,1500 argonne dr
23g10752,TRUE,NA,NA
23g09535,TRUE,NA,NA
23g09540,TRUE,NA,NA
23g09192,FALSE,6.4622773541643745,800 chauncey ave
23g09238,TRUE,NA,NA
23g03135,TRUE,NA,NA
23g03144,TRUE,NA,NA
23g03003,TRUE,NA,NA
23g06769,TRUE,NA,NA
23g07200,TRUE,NA,NA
23g09059,FALSE,161.68375744141795,1400 meridene dr
23g08716,TRUE,NA,NA
23g08623,TRUE,NA,NA
23f02538,FALSE,0,7000 laurelton ave
23f02540,TRUE,NA,NA
23f01859,FALSE,9.716391023820048,1200 bolton st
23f01867,TRUE,NA,NA
23f01399,TRUE,NA,NA
23f01959,TRUE,NA,NA
23i07481,FALSE,0,4300 patterson ave
23i07458,TRUE,NA,NA
23g07200,TRUE,NA,NA
23g07223,TRUE,NA,NA
23g07226,TRUE,NA,NA
23g07237,TRUE,NA,NA
23g06880,TRUE,NA,NA
23g06895,TRUE,NA,NA
23g08626,FALSE,17.85842548709213,900 s dean st
23g08347,TRUE,NA,NA
23g08797,FALSE,9.165017724053078,3100 saint paul st
23g08222,TRUE,NA,NA
23g08588,FALSE,0,7000 laurelton ave
23g08591,TRUE,NA,NA
23h01551,TRUE,NA,NA
23f02479,FALSE,52.920498781574956,800 glenwood ave
23f02481,TRUE,NA,NA
23f02777,TRUE,NA,NA
23f07113,TRUE,NA,NA
23f07668,TRUE,NA,NA
23f07116,TRUE,NA,NA
23f07119,TRUE,NA,NA
23f01417,TRUE,NA,NA
23f01425,TRUE,NA,NA
23g05894,TRUE,NA,NA
23g05535,TRUE,NA,NA
23g05558,FALSE,4.815621469546806,1000 appleton st
23h00521,FALSE,3.981353699594959,3300 e fayette st
23h00928,TRUE,NA,NA
23h00609,TRUE,NA,NA
23g08501,TRUE,NA,NA
23h01238,TRUE,NA,NA
23h01252,TRUE,NA,NA
23h00975,TRUE,NA,NA
23f07120,TRUE,NA,NA
23g09113,TRUE,NA,NA
23g08596,FALSE,10.504626224571222,2500 e fairmount ave
23g09053,TRUE,NA,NA
23g09057,TRUE,NA,NA
23g09058,TRUE,NA,NA
23f01838,TRUE,NA,NA
23f01457,TRUE,NA,NA
23f01960,TRUE,NA,NA
23f01803,FALSE,16.982432997577664,3200 independence st
23g06760,TRUE,NA,NA
23g07206,TRUE,NA,NA
23g10568,TRUE,NA,NA
23g10571,TRUE,NA,NA
23h01476,TRUE,NA,NA
23g10413,TRUE,NA,NA
23j04941,TRUE,NA,NA
23j03938,TRUE,NA,NA
23j03939,TRUE,NA,NA
23h01954,TRUE,NA,NA
23h01987,FALSE,217.37634187404177,400 george st
23h02016,TRUE,NA,NA
23h01591,TRUE,NA,NA
23h01601,FALSE,0,5700 cedonia ave
23g09061,TRUE,NA,NA
23g09062,FALSE,5.775630934129912,0 w henrietta st
23g08702,TRUE,NA,NA
23g08703,TRUE,NA,NA
23g08706,TRUE,NA,NA
23g08948,TRUE,NA,NA
23g08146,TRUE,NA,NA
23h01877,TRUE,NA,NA
23f05703,TRUE,NA,NA
23f06052,TRUE,NA,NA
23g10567,TRUE,NA,NA
23g10262,TRUE,NA,NA
23g06266,TRUE,NA,NA
23h01964,TRUE,NA,NA
23h00150,TRUE,NA,NA
23h02322,TRUE,NA,NA
23g04921,TRUE,NA,NA
23g03104,TRUE,NA,NA
23g04926,FALSE,14.907508237537648,100 e wells st
23g04932,TRUE,NA,NA
23g05087,FALSE,134.42451080319415,200 jack st
23f10588,FALSE,0,7000 laurelton ave
23f05570,TRUE,NA,NA
23h02798,TRUE,NA,NA
23g10212,TRUE,NA,NA
23g10117,TRUE,NA,NA
23g10202,TRUE,NA,NA
23g11065,TRUE,NA,NA
23g11092,FALSE,44.64535440529353,3600 boston st
23g05337,FALSE,0.780918860226625,400 n glover st
23g05105,TRUE,NA,NA
23g05124,TRUE,NA,NA
23g05129,FALSE,43.7180178428323,300 e federal st
23f03900,TRUE,NA,NA
23i05984,TRUE,NA,NA
23i05985,FALSE,68.19552873517027,1500 n calvert st
23i05987,FALSE,0,2100 e northern pkwy
23i06315,TRUE,NA,NA
23i05820,TRUE,NA,NA
23i05821,TRUE,NA,NA
23g10029,TRUE,NA,NA
23g10033,TRUE,NA,NA
23g10618,TRUE,NA,NA
23g09953,TRUE,NA,NA
23g10972,TRUE,NA,NA
23g09971,FALSE,21.87114448709496,2500 winchester st
23g09971,FALSE,21.87114448709496,2500 winchester st
23h00251,TRUE,NA,NA
23g11046,TRUE,NA,NA
23g10243,TRUE,NA,NA
23g10244,TRUE,NA,NA
23g10381,TRUE,NA,NA
23g10016,TRUE,NA,NA
23g05830,TRUE,NA,NA
23g05699,TRUE,NA,NA
23g05402,TRUE,NA,NA
23g05404,TRUE,NA,NA
23g05418,TRUE,NA,NA
23g05286,TRUE,NA,NA
23g05909,TRUE,NA,NA
23g05917,TRUE,NA,NA
23g05970,TRUE,NA,NA
23g05976,TRUE,NA,NA
23g05983,TRUE,NA,NA
23g05989,TRUE,NA,NA
23f05413,TRUE,NA,NA
23f05414,TRUE,NA,NA
23g08162,TRUE,NA,NA
23g07874,TRUE,NA,NA
23g10361,TRUE,NA,NA
23g10362,TRUE,NA,NA
23g08638,FALSE,4.8337494882712635,2300 jefferson st
23g08710,TRUE,NA,NA
23g08292,TRUE,NA,NA
23g08483,TRUE,NA,NA
23g05045,TRUE,NA,NA
23g05309,TRUE,NA,NA
23g04041,FALSE,4.945897959750127,5500 moravia road
23g04053,TRUE,NA,NA
23g04695,FALSE,5.914016958212842,300 e 27th st
23g04710,TRUE,NA,NA
23g04922,TRUE,NA,NA
23g04503,FALSE,0.9246026847172221,3000 chelsea terr
23g04515,TRUE,NA,NA
23f05363,TRUE,NA,NA
23f03638,TRUE,NA,NA
23f03887,TRUE,NA,NA
23f03896,TRUE,NA,NA
23h01500,FALSE,7.227563909962459,1900 n howard st
23h01506,TRUE,NA,NA
23h01514,TRUE,NA,NA
23h01521,TRUE,NA,NA
23h01670,TRUE,NA,NA
23g08062,TRUE,NA,NA
23g08071,FALSE,0,4300 patterson ave
23g08209,FALSE,32.61097835889725,0 e hamburg st
23g08199,TRUE,NA,NA
23g08202,TRUE,NA,NA
23g04934,TRUE,NA,NA
23g04935,TRUE,NA,NA
23g04937,TRUE,NA,NA
23g04939,TRUE,NA,NA
23g04945,TRUE,NA,NA
23g06985,FALSE,1502.8208737634648,3100 e preston st
23f03898,TRUE,NA,NA
23g00892,TRUE,NA,NA
23h01130,TRUE,NA,NA
23h01260,TRUE,NA,NA
23h01266,TRUE,NA,NA
23h00141,TRUE,NA,NA
23g10929,FALSE,2.3704298505931245,4000 marx ave
23g11110,TRUE,NA,NA
23f07280,TRUE,NA,NA
23f07282,TRUE,NA,NA
23i05973,TRUE,NA,NA
23i05569,TRUE,NA,NA
23i05646,TRUE,NA,NA
23i07040,TRUE,NA,NA
23g04061,TRUE,NA,NA
23g04070,TRUE,NA,NA
23g03806,FALSE,29.1760904808325,300 s caroline st
23g03532,TRUE,NA,NA
23g07004,TRUE,NA,NA
23g05635,TRUE,NA,NA
23g05652,TRUE,NA,NA
23g05589,FALSE,8.968176972376654,0 n fulton ave
23h01149,TRUE,NA,NA
23h01177,TRUE,NA,NA
23h01296,TRUE,NA,NA
23f06102,TRUE,NA,NA
23f06219,TRUE,NA,NA
23f07472,TRUE,NA,NA
23f07520,TRUE,NA,NA
23f07107,TRUE,NA,NA
23f07381,FALSE,7.233338684320035,100 president st
23f07382,TRUE,NA,NA
23f07414,TRUE,NA,NA
23g05010,TRUE,NA,NA
23g05023,TRUE,NA,NA
23g05052,TRUE,NA,NA
23g05064,TRUE,NA,NA
23g05074,FALSE,7.395950011821308,1600 gwynns falls pkwy
23g05326,TRUE,NA,NA
23g05442,FALSE,52.835276730998494,0 e 30th st
23g05590,TRUE,NA,NA
23g05592,TRUE,NA,NA
23g06155,TRUE,NA,NA
23g06172,TRUE,NA,NA
23g05879,FALSE,0,1000 n ellamont st
23g05595,TRUE,NA,NA
23g05596,FALSE,1.3213518732011786,2600 sloatfield st
23g05599,TRUE,NA,NA
23g05605,TRUE,NA,NA
23h01151,TRUE,NA,NA
23h01313,FALSE,7.15888625221056,400 druid hill ave
23h01319,TRUE,NA,NA
23h01329,FALSE,7.072741384337107,3300 grenton ave
23f06341,TRUE,NA,NA
23f05694,TRUE,NA,NA
23f07494,TRUE,NA,NA
23g10290,FALSE,7.166316015637702,900 n monroe st
23h00947,TRUE,NA,NA
23h01178,TRUE,NA,NA
23g10566,TRUE,NA,NA
23f05718,FALSE,105.73419059649785,5400 bowleys lane
23f06029,TRUE,NA,NA
23f05773,FALSE,11.157863198583259,300 north bend road
23f06024,TRUE,NA,NA
23g09093,TRUE,NA,NA
23g09369,FALSE,24.494562580467125,1900 n ellamont st
23g09374,TRUE,NA,NA
23g09051,FALSE,0.6206747686056879,2400 hollins ferry road
23g09051,FALSE,0.6206747686056879,2400 hollins ferry road
23h02104,TRUE,NA,NA
23h02083,FALSE,15.754630330677065,500 e randall st
23h00520,TRUE,NA,NA
23h00065,TRUE,NA,NA
23h00304,TRUE,NA,NA
23h00343,FALSE,0,200 s athol ave
23f06026,TRUE,NA,NA
23f06028,TRUE,NA,NA
23f06038,FALSE,4.790317807867959,2700 e fayette st
23f05768,TRUE,NA,NA
23f06035,TRUE,NA,NA
23f05964,TRUE,NA,NA
23g09736,TRUE,NA,NA
23g09522,FALSE,26.183677443157265,0 s woodington road
23g09527,TRUE,NA,NA
23g09531,TRUE,NA,NA
23g09532,FALSE,10.82741890731244,2500 e federal st
23g05269,TRUE,NA,NA
23g05271,TRUE,NA,NA
23g05273,TRUE,NA,NA
23g05278,FALSE,6.051192888841212,300 s eaton st
23g05197,TRUE,NA,NA
23h01668,TRUE,NA,NA
23h01868,TRUE,NA,NA
23g05477,FALSE,21.674637592913985,3500 trainor ave
23g03923,TRUE,NA,NA
23g03801,TRUE,NA,NA
23g03808,FALSE,113.90139872959267,5400 leith road
23g03811,TRUE,NA,NA
23g03819,TRUE,NA,NA
23g03820,FALSE,1.5102647714167523,0 n abington ave
23g03822,FALSE,9.579397192277145,2100 gough st
23g03823,TRUE,NA,NA
23g03826,TRUE,NA,NA
23h00403,FALSE,12.94857981229187,0 e lanvale st
23h00242,TRUE,NA,NA
23h00532,TRUE,NA,NA
23h00533,TRUE,NA,NA
23f04672,TRUE,NA,NA
23f04673,FALSE,4.930406298544978,1700 e federal st
23f04207,TRUE,NA,NA
23f04216,TRUE,NA,NA
23f03868,TRUE,NA,NA
23f03872,TRUE,NA,NA
23g05205,TRUE,NA,NA
23g05212,TRUE,NA,NA
23g04967,TRUE,NA,NA
23g04969,TRUE,NA,NA
23g03796,TRUE,NA,NA
23g04006,TRUE,NA,NA
23h00400,TRUE,NA,NA
23h01118,TRUE,NA,NA
23g10371,TRUE,NA,NA
23g03838,TRUE,NA,NA
23g04629,FALSE,21.786869278124367,30 s calvert st
23g10359,TRUE,NA,NA
23g10634,TRUE,NA,NA
23g10403,TRUE,NA,NA
23g03679,TRUE,NA,NA
23g04174,TRUE,NA,NA
23g04026,TRUE,NA,NA
23g04033,TRUE,NA,NA
23f04271,TRUE,NA,NA
23f03908,TRUE,NA,NA
23f04082,TRUE,NA,NA
23g10321,TRUE,NA,NA
23g09878,FALSE,36.475906818247594,2500 aisquith st
23g09894,TRUE,NA,NA
23i04400,TRUE,NA,NA
23g09902,FALSE,4.815621469546806,1000 appleton st
23g09671,TRUE,NA,NA
23g08258,TRUE,NA,NA
23g08133,TRUE,NA,NA
23g09542,TRUE,NA,NA
23g08516,TRUE,NA,NA
23g08142,TRUE,NA,NA
23g05847,TRUE,NA,NA
23g05689,TRUE,NA,NA
23g04704,TRUE,NA,NA
23g04951,TRUE,NA,NA
23g04954,TRUE,NA,NA
23g04593,TRUE,NA,NA
23g04608,TRUE,NA,NA
23g04615,TRUE,NA,NA
23f02627,TRUE,NA,NA
23f03014,FALSE,0,1100 horners lane
23f10115,TRUE,NA,NA
23g08161,TRUE,NA,NA
23g08164,TRUE,NA,NA
23g08154,TRUE,NA,NA
23g07953,TRUE,NA,NA
23g08269,TRUE,NA,NA
23h01798,TRUE,NA,NA
23h02013,TRUE,NA,NA
23h03361,TRUE,NA,NA
23g04443,TRUE,NA,NA
23g05086,FALSE,1.326981753343271,2900 auchentoroly terr
23g03469,TRUE,NA,NA
23g03555,TRUE,NA,NA
23g03568,TRUE,NA,NA
23g03591,TRUE,NA,NA
23g03643,TRUE,NA,NA
23g04744,TRUE,NA,NA
23f03922,TRUE,NA,NA
23f03930,TRUE,NA,NA
23f03725,TRUE,NA,NA
23f03899,TRUE,NA,NA
23g08178,TRUE,NA,NA
23g08336,TRUE,NA,NA
23g08341,FALSE,0,3900 10th st
23g08343,TRUE,NA,NA
23h01218,TRUE,NA,NA
23h02345,TRUE,NA,NA
23h02496,TRUE,NA,NA
23h02503,TRUE,NA,NA
23h02423,TRUE,NA,NA
23g11198,TRUE,NA,NA
23g10964,TRUE,NA,NA
23g10981,TRUE,NA,NA
23h00201,TRUE,NA,NA
23h00156,TRUE,NA,NA
23g04646,TRUE,NA,NA
23g05454,TRUE,NA,NA
23g05456,TRUE,NA,NA
23g04975,TRUE,NA,NA
23g11139,TRUE,NA,NA
23g05607,TRUE,NA,NA
23g06430,TRUE,NA,NA
23f03927,TRUE,NA,NA
23f02127,TRUE,NA,NA
23h00867,TRUE,NA,NA
23h01083,FALSE,3.628004206617968,900 stoll st
23h01093,TRUE,NA,NA
23h01099,TRUE,NA,NA
23h01631,TRUE,NA,NA
23h01224,TRUE,NA,NA
23h00001,TRUE,NA,NA
23h00007,FALSE,38.50360648623469,10 s wolfe st
23h00008,TRUE,NA,NA
23g10971,TRUE,NA,NA
23g11208,TRUE,NA,NA
23h00108,TRUE,NA,NA
23g05461,TRUE,NA,NA
23g05475,TRUE,NA,NA
23g05478,TRUE,NA,NA
23g05742,TRUE,NA,NA
23g05768,TRUE,NA,NA
23g10774,TRUE,NA,NA
23g06262,TRUE,NA,NA
23g06065,TRUE,NA,NA
23g06520,TRUE,NA,NA
23g07897,TRUE,NA,NA
23g05575,TRUE,NA,NA
23g04631,TRUE,NA,NA
23f02187,TRUE,NA,NA
23f04810,TRUE,NA,NA
23f04605,TRUE,NA,NA
23h01233,TRUE,NA,NA
23h00870,TRUE,NA,NA
23i02774,TRUE,NA,NA
23g09442,TRUE,NA,NA
23g09849,TRUE,NA,NA
23g09850,TRUE,NA,NA
23g10049,TRUE,NA,NA
23g09925,TRUE,NA,NA
23g09434,TRUE,NA,NA
23g09569,TRUE,NA,NA
23g10966,FALSE,1.5606167374394186,300 e federal st
23g10968,TRUE,NA,NA
23g10986,TRUE,NA,NA
23g10588,TRUE,NA,NA
23g10758,TRUE,NA,NA
23g04642,TRUE,NA,NA
23g04645,FALSE,1.7711664170821027,4500 craddock ave
23g04739,TRUE,NA,NA
23g04809,TRUE,NA,NA
23g04248,TRUE,NA,NA
23g04138,FALSE,12.961730093003172,3500 s hanover st
23f04792,TRUE,NA,NA
23f04825,TRUE,NA,NA
23f09801,FALSE,4.7354973087875605,3000 n charles st
23f04595,FALSE,74.94842054661217,0 s calvert st
23f04598,TRUE,NA,NA
23f07501,FALSE,136.27757712123943,400 forrest st
23f07647,TRUE,NA,NA
23f07531,TRUE,NA,NA
23f07533,TRUE,NA,NA
23g10559,TRUE,NA,NA
23g10700,TRUE,NA,NA
23g04141,TRUE,NA,NA
23b03600,TRUE,NA,NA
23g09139,TRUE,NA,NA
23g09500,FALSE,178.09340312962982,200 n conkling st
23g09511,TRUE,NA,NA
23f04674,TRUE,NA,NA
23f04675,TRUE,NA,NA
23f07115,TRUE,NA,NA
23f07220,FALSE,3.8542640516469624,3100 lohrs lane
23f06887,TRUE,NA,NA
23f06898,TRUE,NA,NA
23f07674,FALSE,160.6141234619465,300 e 28th st
23f07016,FALSE,3.628004206617968,900 stoll st
23f07018,FALSE,52.35218037288815,5200 bowleys lane
23g10708,FALSE,3.981353699594959,3300 e fayette st
23g10715,TRUE,NA,NA
23g10982,TRUE,NA,NA
23g10578,TRUE,NA,NA
23g10581,TRUE,NA,NA
23f01809,TRUE,NA,NA
23g09262,TRUE,NA,NA
23g09088,TRUE,NA,NA
23h01884,TRUE,NA,NA
23h01969,TRUE,NA,NA
23g03831,TRUE,NA,NA
23g03968,TRUE,NA,NA
23g03839,FALSE,4.486702142182134,0 n luzerne ave
23g03842,FALSE,9.006645221674459,2700 pulaski hwy
23g03847,TRUE,NA,NA
23f04240,FALSE,0,1000 orleans st
23f01817,TRUE,NA,NA
23f01822,TRUE,NA,NA
23f01693,TRUE,NA,NA
23g10662,FALSE,0,1100 monroe cir
23h03236,TRUE,NA,NA
23h03338,TRUE,NA,NA
23h00319,TRUE,NA,NA
23g07890,FALSE,202.06709075046706,3400 dolfield ave
23g07893,TRUE,NA,NA
23g07899,TRUE,NA,NA
23g07608,TRUE,NA,NA
23g07609,TRUE,NA,NA
23g07630,FALSE,2.539126601470373,10 w saratoga st
23g07638,TRUE,NA,NA
23f04360,FALSE,1.8404003242845874,3400 leverton ave
23h02005,TRUE,NA,NA
23g10326,TRUE,NA,NA
23g09900,TRUE,NA,NA
23h02775,TRUE,NA,NA
23g10932,TRUE,NA,NA
23h00339,TRUE,NA,NA
23h00559,TRUE,NA,NA
23h00564,FALSE,157.1538193019221,3300 gough st
23h00572,TRUE,NA,NA
23g07737,FALSE,129.03690665594578,0 s schroeder st
23g03563,TRUE,NA,NA
23g03188,TRUE,NA,NA
23f04749,TRUE,NA,NA
23f04806,TRUE,NA,NA
23f10498,TRUE,NA,NA
23f03223,TRUE,NA,NA
23g03511,TRUE,NA,NA
23g03514,TRUE,NA,NA
23g08215,TRUE,NA,NA
23g08236,TRUE,NA,NA
23g09408,TRUE,NA,NA
23g10292,TRUE,NA,NA
23g08086,TRUE,NA,NA
23g08124,TRUE,NA,NA
23g08218,FALSE,15.686845148352932,3000 wayne ave
23g08224,TRUE,NA,NA
23g08225,TRUE,NA,NA
23g10264,FALSE,17.801106790260487,3600 7th st
23g10042,TRUE,NA,NA
23g10095,TRUE,NA,NA
23g10099,TRUE,NA,NA
23g10271,TRUE,NA,NA
23g10272,TRUE,NA,NA
23f04344,TRUE,NA,NA
23f02485,TRUE,NA,NA
23f02487,TRUE,NA,NA
23f02523,TRUE,NA,NA
23g07463,TRUE,NA,NA
23g07477,FALSE,115.45635634411688,700 cooks lane
23g07489,TRUE,NA,NA
23g07491,FALSE,102.49556760608003,1800 harford ave
23g07496,TRUE,NA,NA
23h09503,TRUE,NA,NA
23h05105,TRUE,NA,NA
23h01635,TRUE,NA,NA
23h01651,TRUE,NA,NA
23h07616,TRUE,NA,NA
23g08181,TRUE,NA,NA
23g08165,TRUE,NA,NA
23g08166,TRUE,NA,NA
23g08171,TRUE,NA,NA
23g08088,TRUE,NA,NA
23g08109,FALSE,2.5235826777051713,200 saint paul pl
23g08038,TRUE,NA,NA
23g08041,TRUE,NA,NA
23f02989,TRUE,NA,NA
23f02924,TRUE,NA,NA
23f07043,FALSE,11.811926454568523,3800 fleet st
23g07503,TRUE,NA,NA
23g07510,TRUE,NA,NA
23g07511,TRUE,NA,NA
23g08010,TRUE,NA,NA
23h01600,TRUE,NA,NA
23h01142,FALSE,134.47280613856574,300 dolphin st
23h00498,FALSE,0.9248597984180581,700 saint dunstans road
23h00472,TRUE,NA,NA
23h00039,TRUE,NA,NA
23g08289,TRUE,NA,NA
23g08293,TRUE,NA,NA
23g08193,TRUE,NA,NA
23g08194,TRUE,NA,NA
23g08196,TRUE,NA,NA
23g08188,TRUE,NA,NA
23g08189,TRUE,NA,NA
23g08190,TRUE,NA,NA
23h01202,TRUE,NA,NA
23h01361,TRUE,NA,NA
23h01362,TRUE,NA,NA
23g07352,TRUE,NA,NA
23g07361,TRUE,NA,NA
23g07361,TRUE,NA,NA
23g07367,TRUE,NA,NA
23g07991,TRUE,NA,NA
23g07513,TRUE,NA,NA
23g07514,TRUE,NA,NA
23g07515,TRUE,NA,NA
23g07522,FALSE,0,7000 laurelton ave
23g07527,TRUE,NA,NA
23f04078,TRUE,NA,NA
23g03123,TRUE,NA,NA
23g03317,TRUE,NA,NA
23g07124,TRUE,NA,NA
23g07132,TRUE,NA,NA
23g07133,TRUE,NA,NA
23g10930,TRUE,NA,NA
23h05159,TRUE,NA,NA
23g09584,TRUE,NA,NA
23g09588,TRUE,NA,NA
23h01386,TRUE,NA,NA
23h01388,TRUE,NA,NA
23h01403,TRUE,NA,NA
23h01406,TRUE,NA,NA
23h01523,TRUE,NA,NA
23g10935,TRUE,NA,NA
23g10952,TRUE,NA,NA
23g07207,TRUE,NA,NA
23g07228,FALSE,0,4200 6th st
23g07385,TRUE,NA,NA
23g07402,TRUE,NA,NA
23g07673,TRUE,NA,NA
23g09761,TRUE,NA,NA
23g09853,TRUE,NA,NA
23i05614,FALSE,0,3000 fallstaff road
23i05618,TRUE,NA,NA
23i05622,TRUE,NA,NA
23g10959,TRUE,NA,NA
23g10644,TRUE,NA,NA
23f06433,TRUE,NA,NA
23f06448,TRUE,NA,NA
